User Review Score,Date of Review,Name,Game Id,User Reviewer
2,2013-12-05 07:17:18,Dynasty Warriors 8,3030-40313,yummylee
5,2013-12-05 10:12:26,The Legend of Zelda: A Link Between Worlds Limited Edition 3DS XL,3030-42402,thefridge
5,2013-12-05 21:34:28,Skullgirls,3030-34082,dawn111
5,2013-12-05 21:38:42,Skullgirls,3030-34082,evoker
4,2013-12-06 00:01:35,Princess Debut,3030-23440,queen
4,2013-12-06 01:23:58,Gone Home (Steam),3030-38327,gamer_152
5,2013-12-06 12:54:17,Super Castlevania IV,3030-11443,maples65416
4,2013-12-06 14:45:04,Forza Motorsport 5,3030-42693,brainling
2,2013-12-06 17:51:58,Call of Duty: Ghosts,3030-41520,bleaker
5,2013-12-06 22:23:02,Assassin's Creed IV: Black Flag,3030-41518,vermisean
5,2013-12-07 00:42:51,Brothers: A Tale of Two Sons,3030-39854,morecowbell24
4,2013-12-07 07:21:34,BEYOND: Two Souls,3030-38541,anelreal
5,2013-12-07 07:32:10,The Last of Us,3030-36989,anelreal
4,2013-12-07 14:11:25,Assassin's Creed IV: Black Flag,3030-41518,buneroid
5,2013-12-07 16:14:36,The Legend of Zelda: A Link Between Worlds,3030-42402,vermisean
4,2013-12-07 16:20:09,Forza Motorsport 5,3030-42693,treetheheavy
3,2013-12-08 08:44:32,Assassin's Creed IV: Black Flag,3030-41518,veektarius
3,2013-12-08 13:02:38,Ryse: Son of Rome,3030-31709,boss_kowbel
4,2013-12-09 22:47:23,Forza Motorsport 5,3030-42693,ligerpotumus
3,2013-12-09 22:53:07,Call of Duty: Ghosts,3030-41520,kingettr
3,2013-12-09 23:12:28,Ryse: Son of Rome (Day One Edition),3030-31709,ligerpotumus
3,2013-12-10 07:42:22,Assassin's Creed III,3030-37494,boiglenoight
3,2013-12-10 10:36:30,Super Mario 3D World,3030-42931,fantus1984
4,2013-12-10 13:18:58,Batman: Arkham Origins,3030-42245,lennyy
5,2013-12-10 13:37:53,Super Metroid,3030-8292,maples65416
5,2013-12-10 14:02:33,Pokémon Diamond,3030-3240,lincolnsousa
4,2013-12-10 16:56:16,Final Fantasy XIV: A Realm Reborn,3030-26847,draxyle
2,2013-12-10 22:51:22,Ultima Collection,3030-9589,akira_chimera
3,2013-12-11 09:25:58,Killzone: Shadow Fall,3030-41690,sdoots
5,2013-12-11 11:46:42,Snatcher,3030-12552,retroisthebestyo
5,2013-12-11 18:35:29,Mount & Blade: Warband,3030-25622,tunnercar
3,2013-12-11 18:50:56,Grand Theft Auto V,3030-36765,cuckfunt
1,2013-12-11 19:16:53,Star Wars: The Old Republic Collector's Edition,3030-24205,cuckfunt
4,2013-12-12 07:24:34,Gran Turismo 6,3030-39193,baldgye
3,2013-12-12 08:11:59,Gran Turismo 6,3030-39193,dx7mfzb
4,2013-12-12 08:48:51,Sonic Lost World,3030-42655,dx7mfzb
4,2013-12-12 09:18:06,007: Agent Under Fire,3030-16559,razr95
5,2013-12-12 11:11:52,BioShock: Infinite,3030-32317,tandyq
4,2013-12-12 11:20:23,Tomb Raider,3030-27312,tandyq
2,2013-12-12 13:40:49,Killzone: Shadow Fall,3030-41690,vermisean
1,2013-12-12 14:17:32,E.T. The Extra-Terrestrial,3030-21595,jaydubz
5,2013-12-12 14:58:26,Assassin's Creed IV: Black Flag,3030-41518,timoti87
3,2013-12-12 15:24:26,Killzone: Shadow Fall,3030-41690,timoti87
2,2013-12-14 03:32:35,Zoo Tycoon,3030-42908,halomaste19
4,2013-12-14 05:20:28,Ryse: Son of Rome (Day One Edition),3030-31709,dimsey
2,2013-12-14 14:53:07,Company of Heroes 2,3030-38224,hawkerace
4,2013-12-15 00:29:05,Call of Duty: Ghosts,3030-41520,falcon10
4,2013-12-15 05:58:39,Brothers: A Tale of Two Sons,3030-39854,halliday_uk
4,2013-12-15 14:53:38,Killer Instinct,3030-42896,boss_kowbel
5,2013-12-16 06:34:32,Home,3030-38860,marwahady
3,2013-12-16 22:53:50,Ryse: Son of Rome,3030-31709,vermisean
5,2013-12-17 00:40:13,Asterix Mega Madness,3030-17469,ad11111
5,2013-12-17 00:42:44,Mass Effect,3030-16909,lambent
5,2013-12-17 00:45:06,The Legend of Zelda: Ocarina of Time,3030-12572,lambent
5,2013-12-17 04:18:28,Tales of Maj'Eyal (Steam),3030-35930,pudge195
4,2013-12-17 05:24:52,From Dust,3030-31722,br4dl3i9h
5,2013-12-17 06:48:43,VU 0.5.9 - Watch Your Bag,3030-44701,leoraateland
5,2013-12-17 08:21:36,Tom Clancy's Splinter Cell: Blacklist,3030-31463,sdoots
2,2013-12-17 16:42:42,Top Spin,3030-19029,razr95
5,2013-12-18 00:14:48,Rumble Roses XX,3030-12635,chun_li_xiang
4,2013-12-18 09:49:58,The Last of Us,3030-36989,bassguy
4,2013-12-19 06:23:05,Pandora's Tower,3030-34031,video_game_king
4,2013-12-19 12:51:56,The Walking Dead: Season Two,3030-39042,_mattallica
3,2013-12-20 06:50:56,The Walking Dead: Season Two,3030-39042,mildmolasses
3,2013-12-20 09:10:58,The Stanley Parable,3030-43344,viking_funeral
4,2013-12-21 01:40:28,City Lights,3030-33114,hooding201
5,2013-12-21 06:03:07,Hotline Miami,3030-39452,halliday_uk
3,2013-12-21 08:48:19,Gone Home (Steam),3030-38327,yyninja
4,2013-12-22 05:25:16,Tom Clancy's Splinter Cell: Blacklist,3030-31463,halliday_uk
4,2013-12-22 09:30:57,NES Remix,3030-44783,mento
5,2013-12-22 14:02:11,Super Mario 3D World,3030-42931,mantonminnick
2,2013-12-22 19:31:20,Knack,3030-41687,onekillwonder_
3,2013-12-22 21:57:31,Batman: Arkham Origins,3030-42245,staticoss
3,2013-12-23 18:31:41,Nier,3030-26596,wemibelec90
5,2013-12-24 02:12:08,The Legend of Zelda: A Link Between Worlds,3030-42402,tread311
4,2013-12-24 20:11:30,Outlast,3030-40089,klutchkingnag
5,2013-12-24 20:17:21,Far Cry 3,3030-32933,klutchkingnag
4,2013-12-25 21:51:27,Grumpy Cat: Unimpressed,3030-44810,mogarth
1,2013-12-25 22:07:00,Sly Cooper: Thieves in Time,3030-35559,claire_cooper22
4,2013-12-25 23:37:46,Resogun,3030-43628,addfwyn
4,2013-12-26 06:21:03,Max: The Curse of Brotherhood,3030-41940,blastroid
5,2013-12-26 12:47:43,Risk of Rain,3030-42529,acavedo
4,2013-12-26 21:38:11,Cubivore: Survival of the Fittest,3030-15816,chemystery
5,2013-12-27 07:05:39,The Legend of Zelda: A Link Between Worlds,3030-42402,king9999
5,2013-12-28 17:36:25,Just Cause 2 (Steam),3030-20742,tickle
2,2013-12-28 17:48:47,Halo 3,3030-9993,escapingminos
4,2013-12-29 17:52:23,Gone Home (Steam),3030-38327,knives
5,2013-12-29 18:00:42,Rogue Legacy,3030-42828,knives
4,2013-12-30 07:54:55,The Stanley Parable,3030-43344,halliday_uk
1,2013-12-30 16:12:44,NBA Live 14,3030-42864,mikeinsc
4,2013-12-30 16:16:57,Ryse: Son of Rome (Day One Edition),3030-31709,mikeinsc
2,2013-12-30 16:37:56,Shadow Warrior,3030-42610,domineeto
1,2013-12-31 13:05:56,NBA Live 14,3030-42864,kadeemluvmusic
4,2013-12-31 14:56:15,SiN,3030-16233,kivikuja
4,2013-12-31 17:53:52,Hell Yeah! Wrath of the Dead Rabbit,3030-37637,slingback
4,2014-01-01 07:32:33,Max: The Curse of Brotherhood,3030-41940,mikeinsc
4,2014-01-01 14:36:43,Bully: Scholarship Edition,3030-5092,pewpew2235
5,2014-01-01 14:45:38,Skate 3,3030-28135,pewpew2235
4,2014-01-01 18:44:55,Valdis Story: Abyssal City,3030-43891,loganhallfin
2,2014-01-01 23:15:31,Antichamber (Steam),3030-32844,franticrain
5,2014-01-01 23:33:03,FTL,3030-37770,franticrain
3,2014-01-02 05:05:51,Long Live the Queen,3030-40310,audiobusting
4,2014-01-02 21:44:41,Orcs Must Die!,3030-34265,junior_ain
4,2014-01-02 21:58:26,The Last of Us,3030-36989,believer258
4,2014-01-03 00:19:44,Need for Speed Rivals,3030-42584,davvyk
5,2014-01-03 07:26:04,Grand Theft Auto V,3030-36765,humanity
2,2014-01-04 09:10:39,Contrast,3030-37669,datarez
5,2014-01-04 12:23:26,Ys Origin,3030-17885,kratch
5,2014-01-05 07:33:44,Risk of Rain,3030-42529,toomuchsky
5,2014-01-05 13:35:35,The Legend of Zelda: A Link Between Worlds,3030-42402,bassguy
5,2014-01-05 16:14:59,The Legend of Zelda: A Link Between Worlds,3030-42402,chemystery
3,2014-01-05 18:25:24,The Last of Us,3030-36989,kidavenger
4,2014-01-06 17:05:21,Assassin's Creed IV: Black Flag,3030-41518,guacadile
3,2014-01-06 18:47:37,Ratchet & Clank Future: Tools of Destruction,3030-15212,believer258
3,2014-01-06 21:11:12,Total War: Rome II,3030-38867,doktorsoviet
4,2014-01-06 21:30:37,Metro: Last Light,3030-35485,doktorsoviet
2,2014-01-06 22:19:53,Mercenaries 2: World in Flames,3030-20697,doktorsoviet
4,2014-01-06 23:18:09,Wargame: Airland Battle (Steam),3030-39305,doktorsoviet
4,2014-01-07 05:16:02,F1 2013,3030-43251,domstercool
4,2014-01-07 05:19:53,The Legend of Zelda: The Wind Waker HD,3030-41348,domstercool
4,2014-01-07 06:19:08,Disgaea D2: A Brighter Darkness,3030-40157,domstercool
1,2014-01-07 15:00:42,Blood Knights,3030-39132,moonlightmoth
5,2014-01-08 08:53:16,"Papers, Please",3030-41931,davvyk
4,2014-01-08 10:24:21,BEYOND: Two Souls,3030-38541,moonlightmoth
3,2014-01-09 00:41:52,Super Hexagon,3030-39686,gamer_152
5,2014-01-09 12:02:12,Grand Theft Auto V,3030-36765,edgework
4,2014-01-10 00:20:43,Halo 4,3030-35533,vashkey
1,2014-01-10 01:28:44,Evoland,3030-42053,kidcynic
4,2014-01-10 03:19:15,Gravity Rush,3030-35617,zainyboy
5,2014-01-10 03:55:55,Brothers: A Tale of Two Sons,3030-39854,kidcynic
5,2014-01-10 09:48:31,Dead Rising 3,3030-42902,zzombie13
3,2014-01-11 02:19:00,Shin Megami Tensei: Persona 2 - Innocent Sin,3030-33000,wemibelec90
4,2014-01-11 06:50:11,The Stanley Parable,3030-43344,kidcynic
5,2014-01-11 11:15:42,Gone Home (Steam),3030-38327,halomaste19
5,2014-01-11 12:00:28,The Legend of Zelda: A Link Between Worlds,3030-42402,eggrool
3,2014-01-11 12:35:00,Super Mario 3D Land,3030-34303,eggrool
4,2014-01-11 12:50:16,Pokémon Y,3030-41088,eggrool
4,2014-01-12 03:37:30,Super Princess Peach,3030-9882,xymox
2,2014-01-12 04:48:14,Final Fantasy XIV: A Realm Reborn,3030-26847,cuckfunt
4,2014-01-12 05:15:35,Grand Theft Auto V,3030-36765,cuckfunt
3,2014-01-12 05:16:38,Sleeping Dogs,3030-29441,cuckfunt
2,2014-01-12 05:18:19,Demon's Souls,3030-24057,cuckfunt
2,2014-01-12 05:19:16,The Sims 3,3030-20581,cuckfunt
2,2014-01-12 05:20:36,Diablo III,3030-20803,cuckfunt
2,2014-01-12 05:22:15,Rage,3030-20672,cuckfunt
2,2014-01-12 06:15:36,The Dark Eye: Demonicon,3030-36128,tourgen
5,2014-01-13 13:05:36,Nidhogg,3030-34320,travistyoj
5,2014-01-13 19:06:06,Spelunky,3030-24999,thurbleton
5,2014-01-13 22:49:17,Brothers: A Tale of Two Sons,3030-39854,omgrich
5,2014-01-14 09:48:38,The Legend of Zelda: A Link Between Worlds,3030-42402,mclargepants
4,2014-01-14 18:54:44,DmC Devil May Cry,3030-32686,sparky_buzzsaw
3,2014-01-15 02:53:30,Metal Gear Rising: Revengeance,3030-26801,humanity
5,2014-01-15 06:10:57,Grand Theft Auto IV,3030-20457,carblack
2,2014-01-15 09:56:16,Contrast,3030-37669,davvyk
2,2014-01-15 11:40:29,Assassin's Creed Liberation HD,3030-43873,bassguy
3,2014-01-15 12:32:16,Need for Speed: Rivals,3030-42584,bassguy
4,2014-01-15 12:42:39,3D Super Hang-On,3030-18692,chaser324
4,2014-01-15 22:23:49,Dead Space 3,3030-38270,archleone
5,2014-01-16 12:37:18,The Banner Saga,3030-37629,erobb
4,2014-01-16 19:06:44,Broken Age: Act 1 Backer Beta,3030-37448,phatmac
2,2014-01-16 21:13:23,Metro: Last Light,3030-35485,soulharvester45
4,2014-01-17 07:10:52,Metal Gear Rising: Revengeance,3030-26801,noahtheboa999
4,2014-01-17 15:05:44,Metal Gear Rising: Revengeance,3030-26801,halomaste19
4,2014-01-17 21:17:05,Broken Age: Act 1 Backer Beta,3030-37448,maskedaprentice
3,2014-01-18 10:28:34,Broken Age: Act 1 Backer Beta,3030-37448,robil
3,2014-01-18 18:19:01,Assassin's Creed Liberation HD,3030-43873,falcomadol
4,2014-01-18 20:45:10,Battlefield 4,3030-39035,jim_efantis
5,2014-01-18 20:48:32,Assassin's Creed IV: Black Flag,3030-41518,jim_efantis
4,2014-01-19 02:19:38,140,3030-41590,so_hai
3,2014-01-19 02:29:20,Neutopia II,3030-19420,so_hai
5,2014-01-20 03:10:59,Xenoblade Chronicles,3030-26920,so_hai
2,2014-01-20 03:14:07,The House of the Dead: Overkill,3030-23425,so_hai
3,2014-01-20 06:58:43,Broken Age: Act 1,3030-37448,warmachine
4,2014-01-20 23:54:45,Marlow Briggs and the Mask of Death,3030-42989,koutb123
4,2014-01-21 13:55:00,Conquest of Paradise,3030-39301,entmoot
4,2014-01-22 02:12:46,Broken Age: Act 1 Backer Beta,3030-37448,johannes
4,2014-01-22 09:44:20,Sleeping Dogs,3030-29441,altered_confusion
4,2014-01-22 09:47:14,Tomb Raider,3030-27312,altered_confusion
3,2014-01-22 09:47:59,Syndicate,3030-30734,altered_confusion
4,2014-01-22 09:49:06,Game Dev Tycoon,3030-41146,altered_confusion
3,2014-01-22 09:50:57,Deadlight,3030-37262,altered_confusion
3,2014-01-22 09:51:58,Mars: War Logs,3030-25556,altered_confusion
4,2014-01-22 09:54:17,Castlestorm,3030-38498,altered_confusion
5,2014-01-22 09:55:10,Gone Home (Steam),3030-38327,altered_confusion
4,2014-01-22 09:58:02,Memoria,3030-43556,altered_confusion
4,2014-01-22 09:59:38,Cognition Episode 1: The Hangman,3030-36860,altered_confusion
3,2014-01-22 10:02:12,BEYOND: Two Souls,3030-38541,altered_confusion
4,2014-01-22 10:32:55,Deponia,3030-36334,altered_confusion
3,2014-01-22 10:34:01,Chaos on Deponia,3030-40100,altered_confusion
4,2014-01-22 10:34:56,Goodbye Deponia,3030-40835,altered_confusion
4,2014-01-22 10:36:30,Ryse: Son of Rome (Day One Edition),3030-31709,altered_confusion
4,2014-01-22 15:07:48,Godus,3030-40919,har1eyquinn
2,2014-01-23 19:25:08,Total War: Rome II,3030-38867,granderojo
4,2014-01-24 08:48:39,Tomb Raider,3030-27312,gamer_152
4,2014-01-24 09:39:24,PixelJunk Eden,3030-21181,archleone
3,2014-01-24 13:12:50,Batman: Arkham Origins,3030-42245,realnewby
4,2014-01-24 14:42:40,Call of Duty: Ghosts,3030-41520,general_zod007
3,2014-01-24 16:43:03,Unit 13,3030-36939,zainyboy
2,2014-01-24 18:18:35,Call of Duty: Ghosts,3030-41520,laszlokovacs
5,2014-01-25 10:58:26,Spelunky,3030-24999,chancefurlong
5,2014-01-27 05:40:03,Divekick,3030-38394,antoniomanzo
5,2014-01-28 01:47:49,LEGO City Undercover,3030-35576,interghost
3,2014-01-28 07:15:27,Resident Evil 5,3030-20569,redjryanmthing
3,2014-01-28 12:20:36,"Movies, The",3030-3799,redjryanmthing
4,2014-01-28 13:17:06,The Last of Us,3030-36989,redjryanmthing
2,2014-01-28 13:24:16,Far Cry 3,3030-32933,redjryanmthing
5,2014-01-28 13:45:56,Spelunky,3030-24999,blackknight467
4,2014-01-28 15:22:15,Fable: The Lost Chapters,3030-2092,jeanluc
4,2014-01-28 19:04:45,Rogue Legacy,3030-42828,archleone
4,2014-01-28 22:33:53,Paper Sorcerer,3030-38913,granderojo
4,2014-01-29 09:44:27,State of Decay,3030-34088,dan_rob_campbell
4,2014-01-29 14:12:16,Broken Age: Act 1,3030-37448,fantus1984
4,2014-01-29 22:35:02,Battlefield 4,3030-39035,general_zod007
4,2014-01-30 15:49:09,The Banner Saga,3030-37629,geraltitude
4,2014-01-30 19:40:13,Awakened,3030-38270,archleone
4,2014-01-31 04:16:06,Maui Mallard in Cold Shadow,3030-19990,keeperxiii
3,2014-01-31 14:51:24,Sleeping Dogs,3030-29441,gamer_152
4,2014-02-01 14:04:56,Broken Age: Act 1,3030-37448,steelerzfan101
4,2014-02-01 15:43:12,Closure,3030-36243,liquiddragon
1,2014-02-01 23:27:25,Flappy Bird,3030-45294,alanthegenerous
5,2014-02-02 08:36:07,Tales of Maj'Eyal (Steam),3030-35930,lu980
2,2014-02-02 08:38:24,Unreal Land,3030-45299,reverendhunt
3,2014-02-02 10:13:12,Octodad: Dadliest Catch,3030-35877,bassguy
4,2014-02-02 14:25:13,Halo 4,3030-35533,razr95
4,2014-02-02 16:12:21,Etrian Odyssey IV: Legends of the Titan,3030-37560,wemibelec90
5,2014-02-02 20:53:42,Dark Souls: Prepare To Die Edition,3030-32697,laszlokovacs
1,2014-02-03 18:15:27,Proteus,3030-37608,a1aac
4,2014-02-04 18:24:33,Assassin's Creed IV: Black Flag,3030-41518,warmachine
4,2014-02-04 18:38:19,Brothers: A Tale of Two Sons,3030-39854,warmachine
3,2014-02-04 19:57:52,Loadout,3030-37628,mrpibb
5,2014-02-04 23:13:18,Hoplite,3030-45184,geraltitude
5,2014-02-05 02:44:02,Assassin's Creed IV: Black Flag,3030-41518,machofantastico
1,2014-02-05 13:59:49,Holotz's Castle,3030-218,r123p456
4,2014-02-05 19:10:22,Spec Ops: The Line,3030-29445,herooftime82
5,2014-02-05 21:52:58,Dark Souls,3030-32697,whatisdelicious
3,2014-02-06 11:53:33,Forza Motorsport 5,3030-42693,tweakedtay
5,2014-02-06 13:17:13,Killzone: Shadow Fall,3030-41690,neonfisk
5,2014-02-07 07:58:38,Dead Rising 3,3030-42902,dimsey
4,2014-02-07 19:11:19,Saints Row IV,3030-36884,gamer_152
5,2014-02-07 23:21:27,Octodad: Dadliest Catch,3030-35877,granderojo
4,2014-02-08 08:42:24,Jazzpunk,3030-44063,euandewar
4,2014-02-08 10:02:53,The Wolf Among Us: Episode 2 - Smoke and Mirrors,3030-34213,geekcomplex
5,2014-02-08 12:28:21,Pokémon Blue,3030-3966,villhaver
3,2014-02-08 19:48:46,Jazzpunk,3030-44063,whatisdelicious
4,2014-02-10 11:45:35,The Wolf Among Us: Episode 2 - Smoke and Mirrors,3030-34213,_mattallica
3,2014-02-10 17:03:56,Jazzpunk,3030-44063,tvkiki
4,2014-02-10 23:03:56,Forza Motorsport 5,3030-42693,toolzz360
5,2014-02-11 03:51:53,Neverwinter,3030-32417,swartlodewyk
5,2014-02-11 04:19:25,Doritos Crash Course 2,3030-40149,taha10
4,2014-02-11 18:42:31,Asura's Wrath,3030-32688,kidavenger
3,2014-02-11 20:42:04,Jazzpunk,3030-44063,granderojo
5,2014-02-12 08:59:08,Threes!,3030-45363,loopychew
5,2014-02-12 10:35:45,Jazzpunk,3030-44063,jeanluc
5,2014-02-12 13:58:30,Samurai Gunn,3030-43543,geraltitude
3,2014-02-12 19:02:17,Darksiders,3030-20991,cpn_howdy
2,2014-02-12 22:55:27,JASF: Jane's Advanced Strike Fighters,3030-36617,bdhurkett
4,2014-02-13 03:12:01,Halo 4,3030-35533,toolzz360
4,2014-02-13 05:26:14,Fire Emblem: Awakening,3030-36394,video_game_king
5,2014-02-14 10:35:07,The Last of Us: Left Behind,3030-36989,yummylee
5,2014-02-14 12:32:49,The Last of Us: Left Behind,3030-36989,_mattallica
5,2014-02-15 11:09:37,Bravely Default,3030-43731,rolkien
3,2014-02-16 14:21:02,WinBack: Covert Operations,3030-15774,artisanbreads
2,2014-02-16 19:27:02,.hack//INFECTION - Part 1,3030-10287,chemystery
3,2014-02-16 19:55:28,Dragon Ball Z: Battle of Z,3030-42977,radleyduder
5,2014-02-18 15:44:16,The Last of Us,3030-36989,stealthmaster86
5,2014-02-18 15:49:46,The Last of Us: Left Behind,3030-36989,stealthmaster86
5,2014-02-19 06:34:01,Aveyond 2: Ean's Quest,3030-23389,tinajonasson12
4,2014-02-19 07:03:54,Persona 4 Golden,3030-36273,limitlesscloud
4,2014-02-19 08:57:51,Gears of War: Judgment,3030-38481,juno
5,2014-02-19 10:06:37,Defender's Quest: Valley of the Forgotten,3030-37359,phantomjak
4,2014-02-19 13:24:59,Nier,3030-26596,hereticked
5,2014-02-19 13:28:12,Deus Ex: Human Revolution,3030-21358,hereticked
5,2014-02-19 13:29:17,The Last of Us: Left Behind,3030-36989,jeanluc
4,2014-02-19 17:41:54,Final Fantasy XIII-2,3030-33883,wemibelec90
4,2014-02-20 03:26:46,World of Tanks: Xbox 360 Edition,3030-30567,jonnyc0mbat
3,2014-02-20 04:44:06,Fable Anniversary,3030-42844,aztecomar
4,2014-02-20 15:22:29,Lufia: The Ruins of Lore,3030-12264,lilywhite
4,2014-02-20 17:46:25,Journal,3030-41978,tvkiki
4,2014-02-20 19:00:23,Threes!,3030-45363,boss_kowbel
1,2014-02-20 19:52:32,Killing Floor,3030-26097,crono
1,2014-02-21 10:24:11,Dragon Ball Z: Battle of Z,3030-42977,boss_kowbel
3,2014-02-22 17:54:54,Ys: Memories of Celceta,3030-36409,wemibelec90
3,2014-02-22 20:12:54,Ryse: Son of Rome,3030-31709,eattheirdead
5,2014-02-23 20:49:46,Europa Universalis IV,3030-39301,axisandallies
4,2014-02-25 03:29:32,Jazzpunk,3030-44063,dinoracha
3,2014-02-26 12:21:47,The Swapper,3030-32940,grumbel
5,2014-02-28 20:57:32,Lightning Returns: Final Fantasy XIII,3030-39185,wemibelec90
4,2014-03-02 15:12:11,The Last of Us: Left Behind,3030-36989,whatisdelicious
4,2014-03-02 15:12:36,The Last of Us: Left Behind,3030-36989,whatisdelicious
4,2014-03-02 15:14:01,The Last of Us: Left Behind,3030-36989,whatisdelicious
4,2014-03-02 15:15:47,The Last of Us: Left Behind,3030-36989,whatisdelicious
2,2014-03-02 19:47:13,Tales of Legendia,3030-5315,ryagan
5,2014-03-02 19:49:51,Shin Megami Tensei: Persona 4,3030-21373,ryagan
4,2014-03-03 11:54:49,Outlast,3030-40089,epicsteve
5,2014-03-03 13:24:59,Thief,3030-26400,tvkiki
1,2014-03-03 17:24:10,Need for Speed: Rivals,3030-42584,skyline7284
4,2014-03-04 06:41:16,Castlevania: Lords of Shadow 2,3030-38438,humanity
3,2014-03-04 06:50:35,Lightning Returns: Final Fantasy XIII,3030-39185,moonlightmoth
2,2014-03-04 12:08:21,Castlevania: Lords of Shadow – Ultimate Edition,3030-23704,geraltitude
4,2014-03-04 15:48:29,The Yawhg,3030-42774,tvkiki
5,2014-03-05 13:06:16,Halo 3,3030-9993,rorie
5,2014-03-05 20:00:43,BioShock,3030-17280,frogglebear
5,2014-03-05 20:12:38,Grand Theft Auto IV,3030-20457,frogglebear
5,2014-03-06 18:05:37,The Banner Saga,3030-37629,boss_kowbel
4,2014-03-07 09:16:16,Superbrothers: Sword & Sworcery EP,3030-33139,gamer_152
5,2014-03-10 12:05:20,State of Decay,3030-34088,mrcellophane
4,2014-03-10 13:41:27,The Walking Dead: Season Two,3030-39042,_mattallica
4,2014-03-10 14:11:17,The Yawhg,3030-42774,boss_kowbel
5,2014-03-10 19:32:24,South Park: The Stick of Truth,3030-36978,_mattallica
4,2014-03-10 19:51:53,Battlefield 4,3030-39035,laxbro19
5,2014-03-10 22:12:55,South Park: The Stick of Truth,3030-36978,silentom20
5,2014-03-11 05:05:00,South Park: The Stick of Truth,3030-36978,vermisean
2,2014-03-11 05:06:39,Thief,3030-26400,vermisean
2,2014-03-11 05:39:58,Castlevania: Lords of Shadow 2,3030-38438,aztecomar
4,2014-03-11 13:26:53,The Witcher,3030-10473,jeanluc
4,2014-03-11 21:30:59,South Park: The Stick of Truth,3030-36978,stealthmaster86
3,2014-03-12 01:03:13,Titanfall,3030-42860,spilledmilkfactory
3,2014-03-12 06:05:15,Tappingo,3030-45629,mento
5,2014-03-12 19:44:53,Year Walk,3030-41728,tvkiki
2,2014-03-12 19:58:52,Professor Layton and the Azran Legacy,3030-39570,recspec
5,2014-03-13 16:58:30,South Park: The Stick of Truth,3030-36978,tvkiki
5,2014-03-13 22:19:30,South Park: The Stick of Truth,3030-36978,soulharvester45
5,2014-03-15 07:28:55,Hearthstone: Heroes of Warcraft,3030-42033,vermisean
4,2014-03-15 11:55:36,Year Walk,3030-41728,boss_kowbel
1,2014-03-15 13:50:22,Battlefield 4,3030-39035,huckfinn1963
1,2014-03-15 13:50:47,Battlefield 4,3030-39035,huckfinn1963
3,2014-03-15 22:35:23,Castlevania: Lords of Shadow 2,3030-38438,atary77
5,2014-03-15 23:05:55,South Park: The Stick of Truth,3030-36978,dimsey
4,2014-03-16 00:30:26,South Park: The Stick of Truth,3030-36978,machofantastico
4,2014-03-17 04:44:03,Tomb Raider,3030-27312,machofantastico
4,2014-03-17 19:20:59,Titanfall,3030-42860,landonrobinson
5,2014-03-17 21:25:49,Dust: An Elysian Tail,3030-27691,popov89
5,2014-03-20 22:24:10,South Park: The Stick of Truth,3030-36978,cwdawg1224
4,2014-03-21 10:08:26,Dust: An Elysian Tail,3030-27691,machofantastico
5,2014-03-21 23:11:28,South Park: The Stick of Truth,3030-36978,aztecomar
4,2014-03-22 09:11:35,Hard Reset: Extended Edition,3030-35888,popov89
2,2014-03-22 20:49:23,Bad Hotel,3030-39377,gamer_152
1,2014-03-23 08:42:27,Crystaloid,3030-45747,reverendhunt
5,2014-03-23 12:26:45,inFamous: Second Son,3030-41695,thefakepsychic
5,2014-03-24 10:21:00,Cryostasis,3030-21478,popov89
4,2014-03-24 12:10:42,Luftrausers,3030-39474,sin4profit
5,2014-03-24 16:23:01,Strider,3030-43275,onekillwonder_
3,2014-03-24 22:49:46,inFamous: Second Son,3030-41695,wemibelec90
4,2014-03-25 09:18:09,Metal Gear Solid V: Ground Zeroes,3030-39575,laszlokovacs
5,2014-03-25 18:49:24,Brick Break Blitz,3030-45751,reverendhunt
4,2014-03-26 12:52:55,Blackguards (Steam),3030-42157,altered_confusion
4,2014-03-26 12:58:29,Dear Esther,3030-33629,altered_confusion
4,2014-03-26 13:04:25,Serena,3030-45288,altered_confusion
4,2014-03-26 15:51:11,Crysis Warhead,3030-21230,junior_ain
4,2014-03-26 18:37:24,Burial at Sea Episode Two,3030-32317,jeanluc
5,2014-03-26 21:58:31,Dragonfall,3030-37894,jeanluc
5,2014-03-27 16:17:29,Luftrausers,3030-39474,impartialgecko
5,2014-03-28 17:28:22,Grand Theft Auto V,3030-36765,betoski
4,2014-03-29 18:15:40,Killzone: Shadow Fall,3030-41690,fynthehuman
2,2014-03-29 22:24:22,Brothers: A Tale of Two Sons,3030-39854,relkin
5,2014-03-30 02:15:21,Dark Souls II,3030-40798,vermisean
4,2014-03-30 02:49:48,Tekken 5,3030-18753,adnan123
5,2014-03-30 10:33:20,Titanfall,3030-42860,misterindie
5,2014-03-31 08:20:22,Threes!,3030-45363,granderojo
4,2014-03-31 22:15:31,Final Fantasy X/X-2 HD Remaster,3030-42013,sparky_buzzsaw
4,2014-04-02 08:07:53,Hearthstone: Heroes of Warcraft,3030-42033,etragedy
5,2014-04-03 04:02:45,The Stanley Parable,3030-43344,electricboogaloo
3,2014-04-03 04:15:50,Call of Duty: Ghosts,3030-41520,electricboogaloo
4,2014-04-03 04:25:09,Assassin's Creed IV: Black Flag,3030-41518,electricboogaloo
3,2014-04-03 04:30:07,Need for Speed Rivals,3030-42584,electricboogaloo
